league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,away_points,away_expected_points,away_goals,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_points,home_expected_points,home_goals,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions,home_possession,home_formation,home_opp_formation,away_possession,away_formation,away_opp_formation
3,2021,17541,2021-08-29 13:30:00,240,130,Union Berlin,Borussia Monchengladbach,BMG,UNI,0,1.3136,1,1.52841,1.52841,-0.0341499999999999,5.260869565217392,6,3,1.4012000000000002,2,1.56256,1.56256,0.0341499999999999,15.548387096774194,6,0.27,03/05/2002,4-2-3-1,0.73,4-2-3-1,03/05/2002
3,2021,17542,2021-08-29 15:30:00,131,136,Wolfsburg,RB Leipzig,RBL,WOL,0,1.6676,0,1.43914,1.43914,0.3268500000000001,6.228571428571429,7,3,1.0193,1,1.11229,1.11229,-0.3268500000000001,11.55,1,0.47,4-2-3-1,4-2-3-1,0.53,4-2-3-1,4-2-3-1
3,2021,17543,2021-09-11 13:30:00,267,131,Greuther Furth,Wolfsburg,WOL,GRE,3,2.3735,2,1.44282,0.685044,0.292483,5.882352941176471,9,0,0.4079,0,0.392561,0.392561,-0.292483,9.64864864864865,5,0.28,04/04/2002,4-2-3-1,0.72,4-2-3-1,04/04/2002
3,2021,17544,2021-09-11 13:30:00,120,125,Hoffenheim,Mainz,MAI,HOF,3,1.7099,2,0.933476,0.933476,0.423763,17.666666666666668,4,0,0.9293,0,0.509713,0.509713,-0.423763,6.631578947368421,5,0.65,4-2-3-1,03/05/2002,0.35,03/05/2002,4-2-3-1
3,2021,17545,2021-09-11 13:30:00,135,134,Freiburg,Koln,COL,FRE,1,1.8935999999999995,1,1.50213,1.50213,0.6304879999999999,11.73913043478261,4,1,0.8229,1,0.871642,0.871642,-0.6304879999999999,8.083333333333334,7,0.54,04/04/2002,4-1-3-2,0.46,4-1-3-2,04/04/2002
3,2021,17546,2021-09-11 13:30:00,240,121,Union Berlin,Augsburg,AUG,UNI,1,0.6398,0,0.831722,0.831722,-0.8836080000000001,17.941176470588236,4,1,2.1239,0,1.71533,1.71533,0.8836080000000001,9.263157894736842,0,0.6,03/05/2002,05/03/2002,0.4,05/03/2002,03/05/2002
3,2021,17547,2021-09-11 13:30:00,119,129,Bayer Leverkusen,Borussia Dortmund,DOR,LEV,3,2.6633000000000004,4,2.2922,1.53443,1.063364,9.12,9,0,0.2213,3,0.471066,0.471066,-1.063364,19.875,5,0.42,4-2-3-1,4-3-2-1,0.58,4-3-2-1,4-2-3-1
3,2021,17548,2021-09-11 16:30:00,136,117,RB Leipzig,Bayern Munich,BAY,RBL,3,2.9867999999999997,4,4.30091,3.54314,3.1952420000000004,11.947368421052632,13,0,0.0078,1,0.347898,0.347898,-3.1952420000000004,9.68,7,0.53,4-2-3-1,4-2-3-1,0.48,4-2-3-1,4-2-3-1
3,2021,17549,2021-09-12 13:30:00,132,133,Eintracht Frankfurt,Stuttgart,STU,EIN,1,1.17,1,1.2361,1.2361,-0.23153,16.058823529411764,2,1,1.5425999999999995,1,1.46763,1.46763,0.23153,4.871794871794871,7,0.57,4-2-3-1,03/04/2003,0.43,03/04/2003,4-2-3-1
3,2021,17550,2021-09-12 15:30:00,268,122,Bochum,Hertha Berlin,HER,BOC,3,0.9039,3,0.605231,0.605231,-0.421639,18.53846153846154,1,0,1.7331,1,1.02687,1.02687,0.421639,4.09375,3,0.67,4-2-3-1,03/04/2003,0.33,03/04/2003,4-2-3-1
3,2021,17551,2021-09-12 17:30:00,130,262,Borussia Monchengladbach,Arminia Bielefeld,ARM,BMG,0,0.9776,1,1.53189,1.53189,-0.5974299999999999,12.342857142857143,5,3,1.7839999999999998,3,2.12932,2.12932,0.5974299999999999,8.380952380952381,10,0.65,03/04/2003,04/03/2003,0.36,04/03/2003,03/04/2003
3,2021,17552,2021-09-17 18:30:00,122,267,Hertha Berlin,Greuther Furth,GRE,HER,0,1.3686000000000005,1,1.55279,0.795012,-0.795838,8.266666666666667,2,3,1.3422,2,1.59085,1.59085,0.795838,6.173913043478261,8,0.58,03/04/2003,4-2-2-2,0.42,4-2-2-2,03/04/2003
3,2021,17553,2021-09-18 13:30:00,121,130,Augsburg,Borussia Monchengladbach,BMG,AUG,0,1.5447,0,0.74574,0.74574,0.2509389999999999,4.8,7,3,1.0473,1,0.494801,0.494801,-0.2509389999999999,22.6875,3,0.29,03/05/2002,4-2-3-1,0.71,4-2-3-1,03/05/2002
3,2021,17554,2021-09-18 13:30:00,125,135,Mainz,Freiburg,FRE,MAI,1,0.5655,0,0.364252,0.364252,-0.897418,7.545454545454546,2,1,2.1521999999999997,0,1.26167,1.26167,0.897418,8.0,6,0.45,03/05/2002,03/04/2003,0.55,03/04/2003,03/05/2002
3,2021,17555,2021-09-18 13:30:00,262,120,Arminia Bielefeld,Hoffenheim,HOF,ARM,1,1.7904,0,1.54136,1.54136,0.5360200000000002,21.09090909090909,8,1,0.9417,0,1.00534,1.00534,-0.5360200000000002,13.076923076923077,7,0.42,04/04/2002,4-2-3-1,0.58,4-2-3-1,04/04/2002
3,2021,17556,2021-09-18 13:30:00,117,268,Bayern Munich,Bochum,BOC,BAY,0,0.0008,0,1.23312,1.23312,-5.648770000000001,16.954545454545453,2,3,2.9983999999999997,7,6.88189,6.88189,5.648770000000001,7.947368421052632,17,0.7,4-2-3-1,4-2-3-1,0.3,4-2-3-1,4-2-3-1
3,2021,17557,2021-09-18 16:30:00,134,136,Koln,RB Leipzig,RBL,COL,1,1.612,1,2.03702,2.03702,0.3477000000000001,11.055555555555555,14,1,1.1116,1,1.68932,1.68932,-0.3477000000000001,5.605263157894737,9,0.47,4-1-3-2,4-2-3-1,0.53,4-2-3-1,4-1-3-2
3,2021,17558,2021-09-19 13:30:00,133,119,Stuttgart,Bayer Leverkusen,LEV,STU,3,1.5208,3,1.59332,1.59332,0.1765499999999999,13.954545454545457,3,0,1.1638000000000002,1,1.41677,1.41677,-0.1765499999999999,4.628571428571429,8,0.64,3-4-1-2,4-2-3-1,0.36,4-2-3-1,3-4-1-2
3,2021,17559,2021-09-19 15:30:00,129,240,Borussia Dortmund,Union Berlin,UNI,DOR,0,1.8987,2,1.7321,0.974327,-0.1242229999999998,18.68421052631579,3,3,0.8379000000000001,4,1.09855,1.09855,0.1242229999999998,8.458333333333334,5,0.63,04/03/2003,3-4-1-2,0.37,3-4-1-2,04/03/2003
3,2021,17560,2021-09-19 17:30:00,131,132,Wolfsburg,Eintracht Frankfurt,EIN,WOL,1,0.2291,1,0.280625,0.280625,-1.569265,9.181818181818182,3,1,2.6303,1,1.84989,1.84989,1.569265,6.9,5,0.6,4-2-3-1,4-2-3-1,0.4,4-2-3-1,4-2-3-1
3,2021,17561,2021-09-24 18:30:00,267,117,Greuther Furth,Bayern Munich,BAY,GRE,3,1.2939,3,0.677915,0.677915,0.022007,9.0,3,0,1.3116,1,0.655908,0.655908,-0.022007,11.18918918918919,2,0.33,04/03/2003,03/04/2003,0.67,03/04/2003,04/03/2003
3,2021,17562,2021-09-25 13:30:00,240,262,Union Berlin,Arminia Bielefeld,ARM,UNI,0,0.6229,0,0.435528,0.435528,-0.8176819999999999,22.071428571428573,5,3,2.0905,1,1.25321,1.25321,0.8176819999999999,12.36842105263158,7,0.54,03/05/2002,4-2-2-2,0.46,4-2-2-2,03/05/2002
3,2021,17563,2021-09-25 13:30:00,119,125,Bayer Leverkusen,Mainz,MAI,LEV,0,0.9548,0,0.930118,0.930118,-0.520222,12.035714285714286,6,3,1.7642000000000002,1,1.45034,1.45034,0.520222,6.090909090909091,9,0.68,4-2-3-1,03/05/2002,0.32,03/05/2002,4-2-3-1
3,2021,17564,2021-09-25 13:30:00,132,134,Eintracht Frankfurt,Koln,COL,EIN,1,1.5064,1,1.10981,1.10981,0.1588939999999999,4.518518518518518,11,1,1.177,1,0.950916,0.950916,-0.1588939999999999,6.75,6,0.46,4-2-3-1,04/04/2002,0.55,04/04/2002,4-2-3-1
3,2021,17565,2021-09-25 13:30:00,136,122,RB Leipzig,Hertha Berlin,HER,RBL,0,0.0156,0,0.341267,0.341267,-3.1516029999999997,15.181818181818182,1,3,2.9733,6,4.25065,3.49287,3.1516029999999997,6.633333333333334,11,0.61,03/04/2003,03/04/2003,0.39,03/04/2003,03/04/2003
3,2021,17566,2021-09-25 13:30:00,120,131,Hoffenheim,Wolfsburg,WOL,HOF,0,0.386,1,0.504541,0.504541,-1.281479,19.76923076923077,3,3,2.4284,3,1.78602,1.78602,1.281479,12.363636363636363,3,0.5,4-2-2-2,4-2-3-1,0.5,4-2-3-1,4-2-2-2
3,2021,17567,2021-09-25 16:30:00,130,129,Borussia Monchengladbach,Borussia Dortmund,DOR,BMG,0,0.5354000000000001,0,0.568652,0.568652,-1.0866379999999998,17.142857142857142,3,3,2.2379,1,1.65529,1.65529,1.0866379999999998,8.235294117647058,7,0.55,03/04/2003,03/05/2002,0.45,03/05/2002,03/04/2003
3,2021,17568,2021-09-26 13:30:00,268,133,Bochum,Stuttgart,STU,BOC,1,0.7009,0,0.29441,0.29441,-0.6314439999999999,10.176470588235292,6,1,1.93,0,0.925854,0.925854,0.6314439999999999,8.852941176470589,7,0.44,4-2-3-1,4-1-4-1,0.56,4-1-4-1,4-2-3-1
3,2021,17569,2021-09-26 15:30:00,135,121,Freiburg,Augsburg,AUG,FRE,0,0.0050999999999999,0,0.191653,0.191653,-3.021477,18.3125,2,3,2.9904,3,3.97075,3.21313,3.021477,7.6521739130434785,12,0.61,03/04/2003,03/05/2002,0.39,03/05/2002,03/04/2003
3,2021,17570,2021-10-01 18:30:00,134,267,Koln,Greuther Furth,GRE,COL,0,0.2319,1,0.984368,0.984368,-1.8850320000000005,12.35,1,3,2.6532,3,2.8694,2.8694,1.8850320000000005,3.807692307692307,9,0.67,4-1-3-2,4-1-3-2,0.33,4-1-3-2,4-1-3-2
3,2021,17572,2021-10-02 13:30:00,122,135,Hertha Berlin,Freiburg,FRE,HER,3,1.2562000000000002,2,0.861008,0.861008,-0.052539,8.241379310344827,7,0,1.4017000000000002,1,0.913547,0.913547,0.052539,14.473684210526317,2,0.44,03/04/2003,03/04/2003,0.56,03/04/2003,03/04/2003
3,2021,17574,2021-10-02 13:30:00,133,120,Stuttgart,Hoffenheim,HOF,STU,0,1.5414,1,0.978235,0.978235,0.2111849999999999,10.63157894736842,8,3,1.1223,3,0.76705,0.76705,-0.2111849999999999,10.928571428571429,1,0.41,3-1-4-2,04/03/2003,0.6,04/03/2003,3-1-4-2
3,2021,17575,2021-10-02 13:30:00,131,130,Wolfsburg,Borussia Monchengladbach,BMG,WOL,3,2.6893,3,3.51831,2.76053,1.5385700000000002,11.590909090909092,4,0,0.2173,1,1.22196,1.22196,-1.5385700000000002,8.695652173913043,6,0.52,4-2-3-1,03/05/2002,0.48,03/05/2002,4-2-3-1
3,2021,17576,2021-10-02 13:30:00,129,121,Borussia Dortmund,Augsburg,AUG,DOR,0,0.2271,1,0.746485,0.746485,-1.2185450000000002,10.125,1,3,2.6565,2,2.72281,1.96503,1.2185450000000002,4.739130434782608,11,0.71,4-2-3-1,3-4-1-2,0.29,3-4-1-2,4-2-3-1
3,2021,17577,2021-10-02 16:30:00,136,268,RB Leipzig,Bochum,BOC,RBL,0,0.7618,0,1.51583,1.51583,-0.94878,11.758620689655173,5,3,2.017,3,2.46461,2.46461,0.94878,8.736842105263158,4,0.6,03/04/2003,4-2-3-1,0.4,4-2-3-1,03/04/2003
3,2021,17573,2021-10-03 13:30:00,125,240,Mainz,Union Berlin,UNI,MAI,3,1.225,2,1.1103,1.1103,-0.1451499999999999,14.647058823529411,6,0,1.4791,1,1.25545,1.25545,0.1451499999999999,8.321428571428571,11,0.52,03/04/2003,3-4-1-2,0.48,3-4-1-2,03/04/2003
3,2021,17578,2021-10-03 15:30:00,117,132,Bayern Munich,Eintracht Frankfurt,EIN,BAY,3,0.2228,2,0.389616,0.389616,-1.7908540000000002,33.416666666666664,2,0,2.6546,1,2.18047,2.18047,1.7908540000000002,6.0,21,0.72,4-2-3-1,03/04/2003,0.28,03/04/2003,4-2-3-1
3,2021,17571,2021-10-03 17:30:00,262,119,Arminia Bielefeld,Bayer Leverkusen,LEV,ARM,3,2.8188000000000004,4,2.96917,2.21139,1.7638190000000002,11.928571428571429,11,0,0.1146,0,0.447571,0.447571,-1.7638190000000002,14.241379310344827,3,0.34,04/04/2002,4-2-3-1,0.66,4-2-3-1,04/04/2002
3,2021,17581,2021-10-15 18:30:00,120,134,Hoffenheim,Koln,COL,HOF,0,0.0165,0,0.484187,0.484187,-3.705553,13.555555555555555,2,3,2.9718,5,4.18974,4.18974,3.705553,10.73913043478261,9,0.51,3-4-1-2,4-1-3-2,0.49,4-1-3-2,3-4-1-2
3,2021,17579,2021-10-16 13:30:00,267,268,Greuther Furth,Bochum,BOC,GRE,3,2.2327999999999997,1,1.72207,1.72207,1.02352,9.041666666666666,2,0,0.5402,0,0.69855,0.69855,-1.02352,5.3,10,0.56,4-3-1-2,04/03/2003,0.44,04/03/2003,4-3-1-2
3,2021,17582,2021-10-16 13:30:00,135,136,Freiburg,RB Leipzig,RBL,FRE,1,1.3622,1,1.65528,0.897506,-0.7421539999999999,8.777777777777779,11,1,1.3523,1,1.63966,1.63966,0.7421539999999999,9.136363636363637,6,0.52,03/04/2003,04/03/2003,0.48,04/03/2003,03/04/2003
3,2021,17584,2021-10-16 13:30:00,240,131,Union Berlin,Wolfsburg,WOL,UNI,0,1.3061,0,1.28381,1.28381,-0.0450300000000001,9.25,4,3,1.3754,2,1.32884,1.32884,0.0450300000000001,24.0,3,0.39,03/05/2002,4-2-3-1,0.61,4-2-3-1,03/05/2002
3,2021,17586,2021-10-16 13:30:00,132,122,Eintracht Frankfurt,Hertha Berlin,HER,EIN,3,2.0243,2,2.56404,2.56404,1.6189869999999995,10.346153846153848,4,0,0.7616,1,1.70283,0.945053,-1.6189869999999995,5.052631578947368,5,0.59,03/04/2003,4-2-3-1,0.41,4-2-3-1,03/04/2003
3,2021,17587,2021-10-16 13:30:00,129,125,Borussia Dortmund,Mainz,MAI,DOR,0,0.2440999999999999,1,0.610876,0.610876,-0.993224,16.16,2,3,2.6264000000000003,3,2.3618,1.6041,0.993224,7.166666666666667,12,0.68,04/03/2003,3-4-1-2,0.32,3-4-1-2,04/03/2003
3,2021,17583,2021-10-16 16:30:00,130,133,Borussia Monchengladbach,Stuttgart,STU,BMG,1,0.1803,1,0.292328,0.292328,-1.990632,12.21875,2,1,2.7111,1,2.28296,2.28296,1.990632,9.538461538461538,8,0.59,03/04/2003,3-1-4-2,0.41,3-1-4-2,03/04/2003
3,2021,17585,2021-10-17 13:30:00,119,117,Bayer Leverkusen,Bayern Munich,BAY,LEV,3,2.7936,5,3.44913,3.44913,2.7197519999999997,9.303030303030305,20,0,0.1395,1,0.729378,0.729378,-2.7197519999999997,26.384615384615383,6,0.41,4-2-3-1,4-2-3-1,0.59,4-2-3-1,4-2-3-1
3,2021,17580,2021-10-17 15:30:00,121,262,Augsburg,Arminia Bielefeld,ARM,AUG,1,0.6848000000000001,1,0.285865,0.285865,-0.627391,7.321428571428571,5,1,1.9454,1,0.913256,0.913256,0.627391,9.77777777777778,4,0.5,03/05/2002,4-3-1-2,0.5,4-3-1-2,03/05/2002
3,2021,17592,2021-10-22 18:30:00,125,121,Mainz,Augsburg,AUG,MAI,0,0.0332999999999999,1,0.664542,0.664542,-3.469118,9.833333333333334,2,3,2.9448000000000003,4,4.13366,4.13366,3.469118,8.035714285714286,10,0.55,03/05/2002,3-4-1-2,0.45,3-4-1-2,03/05/2002
3,2021,17590,2021-10-23 13:30:00,262,129,Arminia Bielefeld,Borussia Dortmund,DOR,ARM,3,2.256,3,2.58993,1.83223,1.18754,6.827586206896552,4,0,0.5451,1,1.40239,0.64469,-1.18754,22.423076923076923,8,0.31,3-4-1-2,03/04/2003,0.69,03/04/2003,3-4-1-2
3,2021,17594,2021-10-23 13:30:00,131,135,Wolfsburg,Freiburg,FRE,WOL,3,1.7426,2,2.17659,2.17659,0.4506799999999999,12.0,3,0,1.0208,0,1.72591,1.72591,-0.4506799999999999,6.344827586206897,6,0.56,04/03/2003,03/04/2003,0.44,03/04/2003,04/03/2003
3,2021,17595,2021-10-23 13:30:00,136,267,RB Leipzig,Greuther Furth,GRE,RBL,0,1.0576,1,1.94277,1.185,-0.36026,9.857142857142858,2,3,1.6608999999999998,4,2.30304,1.54526,0.36026,6.833333333333333,14,0.57,03/04/2003,4-2-3-1,0.43,4-2-3-1,03/04/2003
3,2021,17596,2021-10-23 13:30:00,117,120,Bayern Munich,Hoffenheim,HOF,BAY,0,0.0833,0,0.446465,0.446465,-2.865015,15.296296296296296,1,3,2.8672999999999997,4,3.31148,3.31148,2.865015,18.384615384615383,6,0.61,4-2-3-1,03/04/2003,0.39,03/04/2003,4-2-3-1
3,2021,17591,2021-10-23 16:30:00,122,130,Hertha Berlin,Borussia Monchengladbach,BMG,HER,0,0.4682,0,0.47063,0.47063,-1.0032,7.344827586206897,5,3,2.3108,1,1.47383,1.47383,1.0032,12.461538461538462,1,0.42,4-2-3-1,3-4-1-2,0.58,3-4-1-2,4-2-3-1
3,2021,17589,2021-10-24 13:30:00,134,119,Koln,Bayer Leverkusen,LEV,COL,1,1.4698,2,1.79735,1.79735,0.0853699999999999,12.68421052631579,8,1,1.2748000000000002,2,1.71198,1.71198,-0.0853699999999999,3.475,4,0.62,04/04/2002,4-2-3-1,0.38,4-2-3-1,04/04/2002
3,2021,17593,2021-10-24 15:30:00,133,240,Stuttgart,Union Berlin,UNI,STU,1,1.8583,1,1.01643,1.01643,0.5900289999999999,13.413793103448276,11,1,0.7936000000000001,1,0.426401,0.426401,-0.5900289999999999,10.592592592592592,7,0.55,3-1-4-2,03/05/2002,0.45,03/05/2002,3-1-4-2
3,2021,17588,2021-10-24 17:30:00,268,132,Bochum,Eintracht Frankfurt,EIN,BOC,0,0.5922000000000001,0,1.51826,0.76048,-2.02616,7.8,4,3,2.2275,2,2.78664,2.78664,2.02616,11.28,6,0.41,04/03/2003,3-4-1-2,0.59,3-4-1-2,04/03/2003
3,2021,17599,2021-10-29 18:30:00,120,122,Hoffenheim,Hertha Berlin,HER,HOF,0,0.9335,0,0.471538,0.471538,-0.3885499999999999,19.9375,4,3,1.6877,2,0.860088,0.860088,0.3885499999999999,7.921052631578948,7,0.54,3-4-1-2,4-2-3-1,0.46,4-2-3-1,3-4-1-2
3,2021,17597,2021-10-30 13:30:00,262,125,Arminia Bielefeld,Mainz,MAI,ARM,3,2.8152,2,2.97383,2.97383,2.475934,13.8125,11,0,0.1202999999999999,1,0.497896,0.497896,-2.475934,12.454545454545457,3,0.49,3-1-4-2,3-1-4-2,0.51,3-1-4-2,3-1-4-2
3,2021,17600,2021-10-30 13:30:00,135,267,Freiburg,Greuther Furth,GRE,FRE,0,0.5711999999999999,1,0.48039,0.48039,0.0200619999999999,9.461538461538462,1,3,2.1399,3,1.2181,0.460328,-0.0200619999999999,10.0,5,0.51,4-2-3-1,04/03/2003,0.49,04/03/2003,4-2-3-1
3,2021,17602,2021-10-30 13:30:00,240,117,Union Berlin,Bayern Munich,BAY,UNI,3,2.847799999999999,5,3.14739,2.38962,1.644826,13.9375,14,0,0.0938,2,0.744794,0.744794,-1.644826,27.428571428571427,5,0.39,03/05/2002,4-2-3-1,0.61,4-2-3-1,03/05/2002
3,2021,17603,2021-10-30 13:30:00,119,131,Bayer Leverkusen,Wolfsburg,WOL,LEV,3,1.8579,2,1.8693,1.8693,1.318045,8.40625,3,0,0.8616000000000001,0,1.30903,0.551255,-1.318045,4.096774193548387,9,0.65,03/04/2003,04/03/2003,0.35,04/03/2003,03/04/2003
3,2021,17605,2021-10-30 13:30:00,129,134,Borussia Dortmund,Koln,COL,DOR,0,0.9209,0,1.20191,1.20191,-0.5558099999999999,6.257142857142857,8,3,1.8245,2,1.75772,1.75772,0.5558099999999999,13.826086956521738,3,0.43,03/04/2003,4-1-3-2,0.57,4-1-3-2,03/04/2003
3,2021,17604,2021-10-30 16:30:00,132,136,Eintracht Frankfurt,RB Leipzig,RBL,EIN,1,2.9507,1,3.99211,3.99211,3.3977649999999997,11.26086956521739,11,1,0.0299,1,0.594345,0.594345,-3.3977649999999997,12.0,2,0.46,03/04/2003,03/04/2003,0.54,03/04/2003,03/04/2003
3,2021,17598,2021-10-31 14:30:00,121,133,Augsburg,Stuttgart,STU,AUG,0,0.3306,1,0.90948,0.90948,-1.6861900000000003,7.666666666666667,5,3,2.5344,4,2.59567,2.59567,1.6861900000000003,13.142857142857142,5,0.32,04/04/2002,3-1-4-2,0.68,3-1-4-2,04/04/2002
3,2021,17601,2021-10-31 16:30:00,130,268,Borussia Monchengladbach,Bochum,BOC,BMG,0,0.8349,1,1.07958,1.07958,-0.73784,12.84375,3,3,1.917,2,1.81742,1.81742,0.73784,15.416666666666666,7,0.66,4-2-3-1,04/03/2003,0.34,04/03/2003,4-2-3-1
3,2021,17610,2021-11-05 19:30:00,125,130,Mainz,Borussia Monchengladbach,BMG,MAI,1,1.8533,1,1.50835,1.50835,0.55888,15.5625,2,1,0.8828,1,0.94947,0.94947,-0.55888,7.119047619047619,5,0.47,03/05/2002,03/04/2003,0.53,03/04/2003,03/05/2002
3,2021,17607,2021-11-06 14:30:00,268,120,Bochum,Hoffenheim,HOF,BOC,0,0.3429,0,0.641687,0.641687,-0.7248629999999999,6.555555555555555,8,3,2.4942,2,2.12433,1.36655,0.7248629999999999,18.666666666666668,3,0.37,04/03/2003,3-1-4-2,0.63,3-1-4-2,04/03/2003
3,2021,17611,2021-11-06 14:30:00,133,262,Stuttgart,Arminia Bielefeld,ARM,STU,3,1.7102,1,1.55125,1.55125,0.43933,15.962962962962964,5,0,1.0184,0,1.11192,1.11192,-0.43933,8.2,8,0.66,3-4-1-2,4-2-3-1,0.34,4-2-3-1,3-4-1-2
3,2021,17612,2021-11-06 14:30:00,131,121,Wolfsburg,Augsburg,AUG,WOL,0,1.2847,0,0.867311,0.867311,-0.0427739999999999,28.285714285714285,4,3,1.3579,1,0.910085,0.910085,0.0427739999999999,8.727272727272727,4,0.62,03/04/2003,4-4-1-1,0.38,4-4-1-1,03/04/2003
3,2021,17614,2021-11-06 14:30:00,117,135,Bayern Munich,Freiburg,FRE,BAY,0,0.2158,1,0.910798,0.910798,-2.2576919999999996,13.451612903225806,5,3,2.689,2,3.16849,3.16849,2.2576919999999996,15.8,18,0.63,4-2-3-1,03/04/2003,0.37,03/04/2003,4-2-3-1
3,2021,17613,2021-11-06 17:30:00,136,129,RB Leipzig,Borussia Dortmund,DOR,RBL,0,0.2683999999999999,1,0.734721,0.734721,-1.753729,8.818181818181818,4,3,2.6069,2,2.48845,2.48845,1.753729,10.608695652173912,14,0.54,03/04/2003,03/04/2003,0.47,03/04/2003,03/04/2003
3,2021,17609,2021-11-07 14:30:00,122,119,Hertha Berlin,Bayer Leverkusen,LEV,HER,1,1.2456,1,0.774023,0.774023,-0.1294529999999999,9.478260869565217,5,1,1.3965,1,0.903476,0.903476,0.1294529999999999,11.083333333333334,8,0.46,4-2-3-1,4-2-3-1,0.54,4-2-3-1,4-2-3-1
3,2021,17608,2021-11-07 16:30:00,134,240,Koln,Union Berlin,UNI,COL,1,0.7222000000000001,2,1.1297,1.1297,-0.80365,15.666666666666666,4,1,2.0248,2,1.93335,1.93335,0.80365,6.1875,1,0.7,4-2-3-1,03/05/2002,0.3,03/05/2002,4-2-3-1
3,2021,17606,2021-11-07 18:30:00,267,132,Greuther Furth,Eintracht Frankfurt,EIN,GRE,3,0.5652,2,1.26639,1.26639,-1.1680100000000002,11.130434782608695,2,0,2.2305,1,2.4344,2.4344,1.1680100000000002,10.0,3,0.54,04/03/2003,03/04/2003,0.46,03/04/2003,04/03/2003
3,2021,17616,2021-11-19 19:30:00,121,117,Augsburg,Bayern Munich,BAY,AUG,0,1.8495,1,1.24258,1.24258,0.628119,4.625,21,3,0.8388,2,0.614461,0.614461,-0.628119,26.6875,3,0.21,04/04/2002,03/04/2003,0.79,03/04/2003,04/04/2002
3,2021,17615,2021-11-20 14:30:00,262,131,Arminia Bielefeld,Wolfsburg,WOL,ARM,1,1.2807,2,1.35662,1.35662,0.7086089999999999,6.2,12,1,1.3881,2,1.40579,0.648011,-0.7086089999999999,13.76923076923077,3,0.37,4-2-3-1,03/04/2003,0.63,03/04/2003,4-2-3-1
3,2021,17618,2021-11-20 14:30:00,120,136,Hoffenheim,RB Leipzig,RBL,HOF,0,0.0467,0,0.211083,0.211083,-2.677677,6.482758620689655,6,3,2.9195,2,2.88876,2.88876,2.677677,10.448275862068966,9,0.41,3-4-1-2,03/04/2003,0.59,03/04/2003,3-4-1-2
3,2021,17620,2021-11-20 14:30:00,130,267,Borussia Monchengladbach,Greuther Furth,GRE,BMG,0,0.1542,0,0.307559,0.307559,-2.166871,13.363636363636363,1,3,2.7563999999999997,4,2.47443,2.47443,2.166871,12.3125,12,0.57,03/04/2003,4-2-3-1,0.43,4-2-3-1,03/04/2003
3,2021,17622,2021-11-20 14:30:00,119,268,Bayer Leverkusen,Bochum,BOC,LEV,0,0.6615,0,0.708697,0.708697,-0.917673,9.275862068965518,4,3,2.1066000000000003,1,1.62637,1.62637,0.917673,12.22222222222222,10,0.55,04/04/2002,04/03/2003,0.45,04/03/2003,04/04/2002
3,2021,17623,2021-11-20 14:30:00,129,133,Borussia Dortmund,Stuttgart,STU,DOR,0,1.0285,1,1.54108,1.54108,-0.4507799999999999,16.565217391304348,4,3,1.702,2,1.99186,1.99186,0.4507799999999999,7.1875,10,0.64,4-2-3-1,3-1-4-2,0.36,3-1-4-2,4-2-3-1
3,2021,17621,2021-11-20 17:30:00,240,122,Union Berlin,Hertha Berlin,HER,UNI,0,0.2076,0,0.211495,0.211495,-1.679585,8.73913043478261,1,3,2.6619,2,1.89108,1.89108,1.679585,7.9411764705882355,3,0.43,03/05/2002,4-2-3-1,0.57,4-2-3-1,03/05/2002
3,2021,17619,2021-11-21 14:30:00,135,132,Freiburg,Eintracht Frankfurt,EIN,FRE,3,1.1414000000000002,2,1.24268,1.24268,-0.32402,15.95,3,0,1.5830000000000002,0,1.5667,1.5667,0.32402,13.133333333333333,11,0.62,03/04/2003,03/04/2003,0.38,03/04/2003,03/04/2003
3,2021,17617,2021-11-21 16:30:00,125,134,Mainz,Koln,COL,MAI,1,2.0165,1,1.75564,1.75564,0.8142940000000001,9.944444444444445,6,1,0.7484,1,0.941346,0.941346,-0.8142940000000001,8.870967741935484,5,0.42,03/05/2002,4-2-3-1,0.58,4-2-3-1,03/05/2002
3,2021,17628,2021-11-26 19:30:00,133,125,Stuttgart,Mainz,MAI,STU,0,2.2313,1,1.17743,1.17743,0.900512,6.225,7,3,0.4886,2,0.276918,0.276918,-0.900512,16.846153846153847,3,0.46,03/04/2003,03/05/2002,0.54,03/05/2002,03/04/2003
3,2021,17624,2021-11-27 14:30:00,267,120,Greuther Furth,Hoffenheim,HOF,GRE,3,2.4074,6,3.01705,3.01705,1.6521199999999998,13.5,8,0,0.4466,3,1.36493,1.36493,-1.6521199999999998,10.772727272727272,3,0.5,04/03/2003,04/03/2003,0.5,04/03/2003,04/03/2003
3,2021,17625,2021-11-27 14:30:00,268,135,Bochum,Freiburg,FRE,BOC,0,2.2154000000000003,1,2.12135,2.12135,1.165356,8.444444444444445,13,3,0.5804,2,0.955994,0.955994,-1.165356,18.166666666666668,2,0.4,04/03/2003,4-4-1-1,0.6,4-4-1-1,04/03/2003
